,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
0,Steven Adams,C,26.0,OKC,63.0,63.0,26.7,4.5,7.6,0.5920000000000001,0.0,0.0,0.333,4.5,7.5,0.594,0.593,1.9,3.2,0.5820000000000001,3.3,6.0,9.3,2.3,0.8,1.1,1.5,1.9,10.9,25842697.0
1,Bam Adebayo,PF,22.0,MIA,72.0,72.0,33.6,6.1,11.0,0.557,0.0,0.2,0.14300000000000002,6.1,10.8,0.564,0.5579999999999999,3.7,5.3,0.691,2.4,7.8,10.2,5.1,1.1,1.3,2.8,2.5,15.9,3454080.0
2,LaMarcus Aldridge,C,34.0,SAS,53.0,53.0,33.1,7.4,15.0,0.493,1.2,3.0,0.389,6.2,12.0,0.519,0.532,3.0,3.6,0.8270000000000001,1.9,5.5,7.4,2.4,0.7,1.6,1.4,2.4,18.9,26000000.0
3,Kyle Alexander,C,23.0,MIA,2.0,0.0,6.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,1.0,0.5,1.5,0.0,0.0,0.0,0.5,0.5,1.0,79568.0
4,Nickeil AlexanderWalker,SG,21.0,NOP,47.0,1.0,12.6,2.1,5.7,0.368,1.0,2.8,0.34600000000000003,1.1,2.8,0.391,0.455,0.5,0.8,0.6759999999999999,0.2,1.6,1.8,1.9,0.4,0.2,1.1,1.2,5.7,
5,Grayson Allen,SG,24.0,MEM,38.0,0.0,18.9,3.1,6.6,0.466,1.5,3.7,0.404,1.6,2.9,0.545,0.58,1.0,1.2,0.867,0.2,2.0,2.2,1.4,0.3,0.1,0.9,1.4,8.7,2429400.0
6,Jarrett Allen,C,21.0,BRK,70.0,64.0,26.5,4.3,6.6,0.649,0.0,0.1,0.0,4.3,6.6,0.6579999999999999,0.649,2.4,3.9,0.633,3.1,6.5,9.6,1.6,0.6,1.3,1.1,2.3,11.1,2376840.0
7,Kadeem Allen,PG,27.0,NYK,10.0,0.0,11.7,1.9,4.4,0.4320000000000001,0.5,1.6,0.313,1.4,2.8,0.5,0.489,0.7,1.1,0.636,0.2,0.7,0.9,2.1,0.5,0.2,0.8,0.7,5.0,
8,AlFarouq Aminu,PF,29.0,ORL,18.0,2.0,21.1,1.4,4.8,0.29100000000000004,0.5,2.0,0.25,0.9,2.8,0.32,0.343,1.1,1.6,0.655,1.3,3.5,4.8,1.2,1.0,0.4,0.9,1.5,4.3,
9,Justin Anderson,SG,26.0,BRK,10.0,1.0,10.7,1.0,3.8,0.263,0.6,2.9,0.207,0.4,0.9,0.444,0.342,0.2,0.4,0.5,0.1,2.0,2.1,0.8,0.0,0.6,0.4,1.3,2.8,
10,Kyle Anderson,SF,26.0,MEM,67.0,28.0,19.9,2.3,4.9,0.474,0.4,1.3,0.282,2.0,3.7,0.541,0.511,0.8,1.2,0.667,0.9,3.4,4.3,2.4,0.8,0.6,1.0,1.7,5.8,9073050.0
11,Ryan Anderson,C,31.0,HOU,2.0,0.0,7.0,1.0,3.5,0.28600000000000003,0.5,2.5,0.2,0.5,1.0,0.5,0.35700000000000004,0.0,0.0,,0.0,3.5,3.5,1.0,0.5,0.0,0.5,0.5,2.5,
12,Giannis Antetokounmpo,PF,25.0,MIL,63.0,63.0,30.4,10.9,19.7,0.5529999999999999,1.4,4.7,0.304,9.5,15.0,0.631,0.589,6.3,10.0,0.633,2.2,11.4,13.6,5.6,1.0,1.0,3.7,3.1,29.5,25842697.0
13,Kostas Antetokounmpo,PF,22.0,LAL,5.0,0.0,4.0,0.6,0.6,1.0,0.0,0.0,,0.6,0.6,1.0,1.0,0.2,0.4,0.5,0.4,0.2,0.6,0.4,0.0,0.0,0.2,0.4,1.4,79568.0
14,Thanasis Antetokounmpo,SF,27.0,MIL,20.0,2.0,6.5,1.2,2.4,0.5,0.0,0.5,0.0,1.2,1.9,0.632,0.5,0.4,0.9,0.412,0.6,0.6,1.2,0.8,0.4,0.1,0.6,0.9,2.8,1445697.0
15,Carmelo Anthony,PF,35.0,POR,58.0,58.0,32.8,5.8,13.5,0.43,1.5,3.9,0.385,4.3,9.6,0.448,0.485,2.3,2.8,0.845,1.2,5.1,6.3,1.5,0.8,0.5,1.7,2.9,15.4,2159029.0
16,OG Anunoby,SF,22.0,TOR,69.0,68.0,29.9,4.1,8.2,0.505,1.3,3.3,0.39,2.9,4.9,0.583,0.584,1.0,1.5,0.706,1.2,4.1,5.3,1.6,1.4,0.7,1.1,2.4,10.6,2281800.0
17,Ryan Arcidiacono,PG,25.0,CHI,58.0,4.0,16.0,1.6,3.8,0.409,0.9,2.4,0.391,0.6,1.4,0.439,0.532,0.5,0.7,0.711,0.3,1.6,1.9,1.7,0.5,0.1,0.6,1.7,4.5,3000000.0
18,Trevor Ariza,SF,34.0,TOT,53.0,21.0,28.2,2.7,6.1,0.438,1.5,3.9,0.3720000000000001,1.2,2.2,0.556,0.557,1.2,1.4,0.838,0.6,4.0,4.6,1.7,1.3,0.3,1.1,2.1,8.0,12200000.0
19,DJ Augustin,PG,32.0,ORL,57.0,13.0,24.9,3.2,8.1,0.399,1.2,3.5,0.348,2.0,4.6,0.438,0.475,2.8,3.2,0.89,0.4,1.8,2.1,4.6,0.6,0.0,1.5,1.3,10.5,7250000.0
20,Deandre Ayton,C,21.0,PHO,38.0,32.0,32.5,8.2,14.9,0.546,0.1,0.3,0.231,8.1,14.6,0.5529999999999999,0.5479999999999999,1.8,2.3,0.753,3.9,7.6,11.5,1.9,0.7,1.5,2.1,3.1,18.2,9562920.0
21,Dwayne Bacon,SG,24.0,CHO,39.0,11.0,17.6,2.2,6.3,0.348,0.5,1.7,0.284,1.7,4.5,0.373,0.387,0.9,1.4,0.66,0.4,2.2,2.6,1.3,0.6,0.1,0.9,1.3,5.7,1618520.0
22,Marvin Bagley III,C,20.0,SAC,13.0,6.0,25.7,6.0,12.8,0.467,0.3,1.7,0.182,5.7,11.2,0.51,0.479,1.9,2.4,0.8059999999999999,2.2,5.2,7.5,0.8,0.5,0.9,1.4,3.3,14.2,
23,Lonzo Ball,PG,22.0,NOP,63.0,54.0,32.1,4.4,10.9,0.403,2.3,6.3,0.375,2.0,4.6,0.442,0.511,0.7,1.2,0.5660000000000001,1.1,5.0,6.1,7.0,1.4,0.6,3.1,2.0,11.8,8719320.0
24,Mo Bamba,C,21.0,ORL,62.0,0.0,14.2,2.1,4.6,0.462,0.6,1.7,0.34600000000000003,1.5,2.9,0.531,0.526,0.5,0.7,0.674,1.6,3.3,4.9,0.7,0.4,1.4,0.7,1.9,5.4,5697600.0
25,JJ Barea,PG,35.0,DAL,29.0,6.0,15.5,2.9,7.1,0.411,1.1,2.9,0.376,1.8,4.2,0.434,0.488,0.7,0.8,0.909,0.3,1.5,1.8,3.9,0.2,0.1,1.3,0.9,7.7,
26,Harrison Barnes,PF,27.0,SAC,72.0,72.0,34.5,5.1,11.0,0.46,1.4,3.7,0.381,3.7,7.3,0.501,0.525,3.0,3.7,0.8009999999999999,1.1,3.9,4.9,2.2,0.6,0.2,1.2,1.3,14.5,24147727.0
27,RJ Barrett,SG,19.0,NYK,56.0,55.0,30.4,5.2,13.0,0.402,1.1,3.5,0.32,4.1,9.5,0.4320000000000001,0.445,2.8,4.5,0.614,0.9,4.1,5.0,2.6,1.0,0.3,2.2,2.2,14.3,7839960.0
28,Will Barton,SF,29.0,DEN,58.0,58.0,33.0,5.7,12.7,0.45,1.9,5.0,0.375,3.9,7.8,0.498,0.523,1.8,2.3,0.767,1.3,5.0,6.3,3.7,1.1,0.5,1.5,2.1,15.1,12776786.0
29,Keita BatesDiop,PF-SF,24.0,TOT,44.0,0.0,16.9,2.3,5.3,0.4270000000000001,0.8,2.3,0.33,1.5,3.0,0.504,0.5,1.2,1.7,0.72,0.6,2.3,2.9,0.7,0.4,0.5,0.4,1.0,6.5,
30,Nicolas Batum,SF,31.0,CHO,22.0,3.0,23.0,1.3,3.7,0.34600000000000003,0.6,2.2,0.28600000000000003,0.6,1.5,0.438,0.4320000000000001,0.4,0.5,0.9,1.1,3.4,4.5,3.0,0.8,0.4,1.0,1.9,3.6,25565217.0
31,Aron Baynes,C,33.0,PHO,42.0,28.0,22.2,4.4,9.1,0.48,1.4,4.0,0.35100000000000003,3.0,5.1,0.5820000000000001,0.5579999999999999,1.3,1.8,0.747,1.7,4.0,5.6,1.6,0.2,0.5,1.2,3.4,11.5,5453280.0
32,Kent Bazemore,SF,30.0,TOT,68.0,21.0,24.8,2.9,7.9,0.375,1.2,3.6,0.344,1.7,4.3,0.4,0.453,1.7,2.2,0.769,0.4,3.9,4.3,1.4,1.1,0.6,1.3,2.9,8.8,19269663.0
33,Darius Bazley,PF,19.0,OKC,61.0,9.0,18.5,2.0,5.2,0.394,0.8,2.3,0.348,1.2,2.9,0.4320000000000001,0.472,0.7,1.0,0.6940000000000001,0.5,3.5,4.0,0.7,0.4,0.7,0.7,0.9,5.6,2284800.0
34,Bradley Beal,SG,26.0,WAS,57.0,57.0,36.0,10.4,22.9,0.455,3.0,8.4,0.353,7.4,14.4,0.515,0.52,6.8,8.0,0.8420000000000001,0.9,3.3,4.2,6.1,1.2,0.4,3.4,2.2,30.5,27093018.0
35,Malik Beasley,SG,23.0,TOT,55.0,14.0,22.0,4.1,9.7,0.425,1.9,5.0,0.388,2.2,4.7,0.465,0.525,1.0,1.2,0.818,0.3,2.4,2.7,1.4,0.7,0.1,1.0,1.4,11.2,2731713.0
36,Marco Belinelli,SG,33.0,SAS,57.0,0.0,15.5,2.2,5.5,0.392,1.2,3.1,0.376,1.0,2.4,0.412,0.498,0.8,1.0,0.828,0.1,1.6,1.7,1.2,0.2,0.0,0.3,0.8,6.3,5846154.0
37,Jordan Bell,C,25.0,TOT,29.0,0.0,8.8,1.2,2.3,0.522,0.1,0.4,0.333,1.1,1.9,0.564,0.552,0.7,1.1,0.613,1.0,1.8,2.8,0.6,0.1,0.3,0.7,0.7,3.2,250000.0
38,DeAndre Bembry,SG,25.0,ATL,43.0,4.0,21.3,2.4,5.3,0.456,0.3,1.5,0.231,2.1,3.8,0.546,0.489,0.6,1.1,0.542,0.8,2.7,3.5,1.9,1.3,0.4,1.4,2.0,5.8,2603981.0
39,Dragan Bender,PF-C,22.0,TOT,16.0,3.0,17.9,2.6,5.8,0.446,0.9,2.7,0.349,1.6,3.1,0.531,0.527,0.6,0.9,0.7140000000000001,1.0,3.6,4.6,1.8,0.3,0.6,1.3,2.6,6.7,189700.0
40,Davis Bertans,PF,27.0,WAS,54.0,4.0,29.3,4.9,11.3,0.434,3.7,8.7,0.424,1.2,2.6,0.471,0.598,1.9,2.3,0.852,0.6,3.9,4.5,1.7,0.7,0.6,1.1,2.6,15.4,7000000.0
41,Patrick Beverley,PG,31.0,LAC,51.0,50.0,26.3,2.9,6.7,0.431,1.6,4.0,0.388,1.3,2.6,0.496,0.5479999999999999,0.6,0.9,0.66,1.1,4.1,5.2,3.6,1.1,0.5,1.3,3.1,7.9,12345680.0
42,Khem Birch,C,27.0,ORL,48.0,24.0,19.2,1.5,3.0,0.51,0.0,0.0,0.0,1.5,3.0,0.514,0.51,1.4,2.1,0.653,1.9,2.7,4.6,1.0,0.4,0.5,0.6,1.9,4.4,3000000.0
43,Goga Bitadze,C,20.0,IND,54.0,2.0,8.7,1.3,2.8,0.467,0.1,0.8,0.19,1.1,2.0,0.574,0.493,0.4,0.6,0.727,0.5,1.5,2.0,0.4,0.2,0.7,0.5,1.2,3.2,2816760.0
44,Bismack Biyombo,C,27.0,CHO,53.0,29.0,19.4,2.8,5.2,0.5429999999999999,0.0,0.0,,2.8,5.2,0.5429999999999999,0.5429999999999999,1.7,2.8,0.603,2.3,3.5,5.8,0.9,0.2,0.9,0.9,2.2,7.4,17000000.0
45,Nemanja Bjelica,PF,31.0,SAC,72.0,67.0,27.9,4.4,9.1,0.481,1.9,4.4,0.419,2.5,4.6,0.541,0.583,1.0,1.2,0.821,1.5,4.8,6.4,2.8,0.9,0.6,1.4,3.0,11.5,6825000.0
46,Eric Bledsoe,PG,30.0,MIL,61.0,61.0,27.0,5.5,11.5,0.475,1.2,3.5,0.344,4.3,8.0,0.5329999999999999,0.528,2.8,3.5,0.79,0.7,3.9,4.6,5.4,0.9,0.4,2.4,2.1,14.9,15625000.0
47,Bogdan Bogdanovic,SG,27.0,SAC,61.0,28.0,29.0,5.5,12.6,0.44,2.7,7.2,0.3720000000000001,2.8,5.3,0.532,0.547,1.4,1.9,0.741,0.4,3.0,3.4,3.4,1.0,0.2,1.7,2.2,15.1,8529386.0
48,Bojan Bogdanovic,SF,30.0,UTA,63.0,63.0,33.1,6.6,14.8,0.447,3.0,7.3,0.414,3.6,7.6,0.479,0.5479999999999999,4.0,4.4,0.903,0.6,3.5,4.1,2.1,0.5,0.1,2.5,1.7,20.2,17000000.0
49,Bol Bol,PF,20.0,DEN,7.0,0.0,12.4,2.0,4.0,0.5,0.6,1.3,0.444,1.4,2.7,0.526,0.5710000000000001,1.1,1.4,0.8,0.7,2.0,2.7,0.9,0.3,0.9,1.4,1.6,5.7,79568.0
50,Jonah Bolden,C,24.0,TOT,7.0,0.0,6.7,0.6,1.6,0.364,0.0,0.6,0.0,0.6,1.0,0.5710000000000001,0.364,0.3,0.6,0.5,0.4,0.9,1.3,0.0,0.4,0.3,0.3,1.4,1.4,89846.0
51,Marques Bolden,C,21.0,CLE,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,
52,Jordan Bone,PG,22.0,DET,10.0,0.0,5.3,0.5,2.0,0.25,0.2,1.0,0.2,0.3,1.0,0.3,0.3,0.0,0.0,,0.0,0.4,0.4,0.8,0.1,0.0,0.2,0.6,1.2,79568.0
53,Isaac Bonga,SF,20.0,WAS,66.0,49.0,18.9,1.8,3.5,0.504,0.4,1.1,0.35200000000000004,1.4,2.5,0.5710000000000001,0.5579999999999999,1.0,1.3,0.812,1.1,2.3,3.4,1.2,0.7,0.3,0.9,2.4,5.0,1416852.0
54,Devin Booker,SG,23.0,PHO,70.0,70.0,35.9,9.0,18.3,0.489,2.0,5.7,0.354,6.9,12.6,0.5489999999999999,0.544,6.7,7.3,0.919,0.4,3.8,4.2,6.5,0.7,0.3,3.8,3.0,26.6,27285000.0
55,Chris Boucher,C,27.0,TOR,62.0,0.0,13.2,2.3,4.8,0.472,0.6,1.9,0.322,1.7,2.9,0.569,0.535,1.5,1.9,0.784,1.7,2.7,4.5,0.4,0.4,1.0,0.5,1.8,6.6,1588231.0
56,Brian Bowen,SF,21.0,IND,6.0,1.0,5.2,0.5,1.7,0.3,0.0,0.3,0.0,0.5,1.3,0.375,0.3,0.0,0.0,,0.2,1.0,1.2,0.0,0.0,0.2,0.2,0.5,1.0,79568.0
57,Ky Bowman,PG,22.0,GSW,45.0,12.0,22.6,3.0,7.1,0.417,0.7,2.4,0.308,2.2,4.8,0.472,0.469,0.8,0.9,0.8290000000000001,0.5,2.2,2.7,2.9,1.0,0.2,1.6,2.3,7.4,350189.0
58,Avery Bradley,SG,29.0,LAL,49.0,44.0,24.2,3.5,7.8,0.444,1.3,3.5,0.364,2.2,4.3,0.51,0.526,0.4,0.5,0.833,0.4,2.0,2.3,1.3,0.9,0.1,1.0,2.2,8.6,4767000.0
59,Tony Bradley,C,22.0,UTA,58.0,3.0,11.4,2.2,3.3,0.667,0.1,0.1,1.0,2.1,3.2,0.6609999999999999,0.675,0.5,0.8,0.652,1.9,2.7,4.6,0.4,0.2,0.6,0.5,2.0,4.9,1962360.0
60,Jarrell Brantley,PF,23.0,UTA,9.0,0.0,10.7,1.1,3.1,0.35700000000000004,0.3,1.4,0.231,0.8,1.7,0.467,0.411,0.1,0.2,0.5,0.2,2.0,2.2,1.2,0.3,0.6,0.8,0.8,2.7,79568.0
61,Ignas Brazdeikis,SF,21.0,NYK,9.0,0.0,5.9,0.7,2.4,0.273,0.1,1.0,0.111,0.6,1.4,0.385,0.295,0.4,0.6,0.8,0.2,0.3,0.6,0.4,0.0,0.1,0.2,0.3,1.9,898310.0
62,Corey Brewer,PF,33.0,SAC,5.0,0.0,6.6,0.4,0.8,0.5,0.0,0.2,0.0,0.4,0.6,0.667,0.5,0.2,0.6,0.333,0.4,1.2,1.6,0.4,0.8,0.0,0.4,1.4,1.0,183115.0
63,Mikal Bridges,SF,23.0,PHO,73.0,32.0,28.0,3.4,6.6,0.51,1.0,2.7,0.361,2.4,4.0,0.61,0.583,1.4,1.7,0.8440000000000001,0.9,3.1,4.0,1.8,1.4,0.6,1.0,2.2,9.1,4161000.0
64,Miles Bridges,SF,21.0,CHO,65.0,64.0,30.7,4.9,11.6,0.424,1.5,4.6,0.33,3.4,7.0,0.486,0.489,1.6,2.0,0.809,1.4,4.2,5.6,1.8,0.6,0.7,1.5,2.0,13.0,3755400.0
65,Oshae Brissett,SF,21.0,TOR,19.0,0.0,7.1,0.7,1.9,0.361,0.2,0.8,0.2,0.5,1.1,0.476,0.403,0.4,0.5,0.8,0.5,0.9,1.4,0.4,0.2,0.1,0.4,0.9,1.9,129568.0
66,Ryan Broekhoff,SF,29.0,DAL,17.0,1.0,10.6,1.3,3.5,0.373,1.2,3.0,0.392,0.1,0.5,0.25,0.542,0.4,0.5,0.875,0.3,2.2,2.5,0.6,0.3,0.2,0.4,0.9,4.2,1416852.0
67,Malcolm Brogdon,PG,27.0,IND,54.0,54.0,30.9,6.0,13.8,0.438,1.4,4.3,0.326,4.6,9.5,0.488,0.489,3.1,3.4,0.892,0.9,4.0,4.9,7.1,0.6,0.2,2.4,1.8,16.5,20000000.0
68,Dillon Brooks,SG,24.0,MEM,73.0,73.0,28.9,6.0,14.6,0.407,2.0,5.6,0.358,3.9,9.0,0.438,0.476,2.2,2.8,0.8079999999999999,0.9,2.4,3.3,2.1,0.9,0.4,1.7,3.8,16.2,1618520.0
69,Bruce Brown,PG,23.0,DET,58.0,43.0,28.2,3.4,7.7,0.443,0.6,1.7,0.344,2.8,6.1,0.47,0.48,1.5,2.1,0.7390000000000001,1.1,3.7,4.7,4.0,1.1,0.5,1.7,2.8,8.9,1416852.0
70,Charlie Brown,SG,22.0,ATL,10.0,0.0,4.0,0.6,1.9,0.316,0.3,0.9,0.333,0.3,1.0,0.3,0.395,0.5,0.5,1.0,0.2,0.2,0.4,0.2,0.2,0.2,0.3,0.3,2.0,79568.0
71,Jaylen Brown,SG,23.0,BOS,57.0,57.0,33.9,7.5,15.6,0.481,2.3,5.9,0.382,5.2,9.6,0.5429999999999999,0.5539999999999999,3.1,4.3,0.7240000000000001,1.1,5.3,6.4,2.1,1.1,0.4,2.2,2.9,20.3,6534829.0
72,Moses Brown,C,20.0,POR,9.0,0.0,3.7,0.4,1.1,0.4,0.0,0.0,,0.4,1.1,0.4,0.4,0.3,0.9,0.375,0.3,1.2,1.6,0.1,0.1,0.1,0.3,0.8,1.2,79568.0
73,Sterling Brown,SF,24.0,MIL,52.0,1.0,14.8,1.8,4.9,0.371,0.8,2.6,0.324,1.0,2.3,0.425,0.457,0.6,0.8,0.8,0.6,2.9,3.5,1.0,0.6,0.1,0.8,1.0,5.1,1618520.0
74,Troy Brown Jr,SF,20.0,WAS,69.0,22.0,25.8,4.0,9.0,0.439,0.9,2.6,0.341,3.1,6.4,0.479,0.488,1.6,2.0,0.784,1.1,4.4,5.6,2.6,1.2,0.1,1.1,1.9,10.4,
75,Jalen Brunson,PG,23.0,DAL,57.0,16.0,17.9,3.2,6.8,0.466,0.8,2.1,0.358,2.4,4.7,0.515,0.522,1.1,1.3,0.813,0.4,2.0,2.4,3.3,0.4,0.1,1.2,1.3,8.2,1416852.0
76,Thomas Bryant,C,22.0,WAS,46.0,36.0,24.9,5.3,9.1,0.581,0.8,2.0,0.407,4.5,7.1,0.63,0.626,1.9,2.5,0.741,2.1,5.1,7.2,1.8,0.5,1.1,1.2,2.2,13.2,8000000.0
77,Reggie Bullock,SG,28.0,NYK,29.0,19.0,23.6,3.1,7.7,0.402,1.3,3.8,0.333,1.8,3.9,0.469,0.484,0.6,0.7,0.81,0.4,1.9,2.3,1.4,0.9,0.1,0.7,1.9,8.1,4000000.0
78,Trey Burke,PG,27.0,TOT,33.0,1.0,15.8,2.8,6.3,0.45,1.0,2.3,0.4270000000000001,1.9,4.1,0.463,0.526,0.7,0.9,0.7929999999999999,0.5,1.0,1.5,2.5,0.5,0.1,0.6,1.0,7.4,229220.0
79,Alec Burks,SF-SG,28.0,TOT,66.0,19.0,26.6,4.9,11.6,0.418,1.8,4.6,0.385,3.1,7.1,0.439,0.493,3.6,4.0,0.887,0.7,3.5,4.3,2.9,0.9,0.3,1.4,1.9,15.0,2320044.0
80,Deonte Burton,SF,26.0,OKC,39.0,0.0,9.1,1.1,3.2,0.344,0.3,1.4,0.189,0.8,1.8,0.458,0.384,0.2,0.4,0.5710000000000001,0.2,1.3,1.5,0.4,0.2,0.3,0.5,0.9,2.7,1416852.0
81,Jimmy Butler,SF,30.0,MIA,58.0,58.0,33.8,5.9,13.1,0.455,0.5,2.1,0.244,5.4,11.0,0.495,0.474,7.6,9.1,0.8340000000000001,1.8,4.8,6.7,6.0,1.8,0.6,2.2,1.4,19.9,32742000.0
82,Bruno Caboclo,C,24.0,TOT,30.0,0.0,8.1,1.3,3.0,0.4270000000000001,0.2,1.1,0.182,1.1,1.9,0.5710000000000001,0.461,0.3,0.3,0.889,0.8,1.2,2.0,0.4,0.5,0.6,0.4,1.0,3.0,1845301.0
83,Devontae Cacok,C,23.0,LAL,1.0,0.0,9.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,79568.0
84,Kentavious CaldwellPope,SG,26.0,LAL,69.0,26.0,25.5,3.4,7.3,0.467,1.3,3.5,0.385,2.1,3.9,0.541,0.5579999999999999,1.1,1.5,0.775,0.6,1.5,2.1,1.6,0.8,0.2,0.9,1.9,9.3,
85,Vlatko Cancar,PF,22.0,DEN,14.0,0.0,3.2,0.4,1.1,0.4,0.1,0.4,0.16699999999999998,0.4,0.6,0.556,0.433,0.3,0.3,1.0,0.4,0.4,0.7,0.2,0.1,0.1,0.2,0.5,1.2,898310.0
86,Clint Capela,C,25.0,HOU,39.0,39.0,32.8,6.3,9.9,0.629,0.0,0.0,,6.3,9.9,0.629,0.629,1.4,2.7,0.529,4.3,9.5,13.8,1.2,0.8,1.8,1.6,2.6,13.9,16896552.0
87,DeMarre Carroll,SF-C,33.0,TOT,24.0,0.0,12.1,1.0,2.8,0.379,0.3,1.4,0.242,0.7,1.4,0.515,0.439,1.2,1.8,0.69,0.5,1.8,2.3,1.0,0.3,0.2,0.7,1.3,3.6,512721.0
88,Jevon Carter,PG,24.0,PHO,58.0,2.0,16.3,1.7,4.2,0.416,1.1,2.5,0.425,0.7,1.7,0.402,0.5429999999999999,0.4,0.5,0.852,0.5,1.5,2.0,1.4,0.8,0.3,0.6,1.5,4.9,1416852.0
89,Vince Carter,PF,43.0,ATL,60.0,0.0,14.6,1.8,5.1,0.35200000000000004,1.0,3.4,0.302,0.8,1.7,0.451,0.452,0.4,0.5,0.7929999999999999,0.3,1.8,2.1,0.8,0.4,0.4,0.6,1.5,5.0,2564753.0
90,Wendell Carter Jr,C,20.0,CHI,43.0,43.0,29.2,4.3,8.0,0.534,0.1,0.7,0.207,4.1,7.3,0.564,0.542,2.6,3.5,0.737,3.2,6.2,9.4,1.2,0.8,0.8,1.7,3.8,11.3,
91,Michael CarterWilliams,SG,28.0,ORL,45.0,0.0,18.5,2.5,5.8,0.4270000000000001,0.5,1.7,0.293,2.0,4.1,0.481,0.469,1.8,2.1,0.8320000000000001,1.0,2.2,3.3,2.4,1.1,0.5,1.2,1.9,7.2,
92,Alex Caruso,PG,25.0,LAL,64.0,2.0,18.4,1.9,4.5,0.412,0.6,1.9,0.333,1.3,2.7,0.468,0.481,1.1,1.5,0.7340000000000001,0.3,1.7,1.9,1.9,1.1,0.3,0.8,1.5,5.5,2750000.0
93,Willie CauleyStein,C,26.0,TOT,54.0,39.0,20.3,3.2,5.6,0.579,0.0,0.0,0.0,3.2,5.6,0.581,0.579,0.7,1.2,0.606,1.6,4.3,5.8,1.3,0.9,1.1,0.7,2.2,7.2,
94,Tyson Chandler,C,37.0,HOU,26.0,5.0,8.4,0.5,0.7,0.778,0.0,0.0,,0.5,0.7,0.778,0.778,0.2,0.5,0.462,1.0,1.6,2.5,0.2,0.2,0.3,0.3,1.2,1.3,2564753.0
95,Wilson Chandler,PF,32.0,BRK,35.0,3.0,21.0,2.1,5.2,0.404,1.1,3.5,0.306,1.1,1.8,0.597,0.505,0.6,0.7,0.87,0.3,3.8,4.1,1.1,0.5,0.3,1.0,2.3,5.9,2564753.0
96,Joe Chealey,PG,24.0,CHO,4.0,0.0,8.3,0.0,1.8,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.3,1.0,0.0,0.5,0.5,0.5,163356.0
97,Zylan Cheatham,PF,24.0,NOP,4.0,0.0,12.8,1.5,2.3,0.667,0.0,0.3,0.0,1.5,2.0,0.75,0.667,0.0,0.0,,0.8,1.5,2.3,0.8,0.3,0.3,1.0,2.5,3.0,79568.0
98,Chris Chiozza,PG,24.0,TOT,28.0,2.0,14.3,2.0,5.0,0.393,1.0,2.6,0.375,1.0,2.4,0.412,0.489,0.2,0.2,1.0,0.3,1.6,1.9,3.0,0.8,0.1,1.1,1.3,5.1,79568.0
99,Marquese Chriss,PF,22.0,GSW,59.0,21.0,20.3,3.6,6.5,0.545,0.1,0.7,0.205,3.4,5.9,0.584,0.556,2.0,2.6,0.769,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,9.3,
100,Gary Clark,SF-PF,25.0,TOT,42.0,5.0,13.5,1.3,3.2,0.406,0.9,2.6,0.35100000000000003,0.4,0.5,0.682,0.5529999999999999,0.2,0.2,0.9,0.9,1.7,2.6,0.4,0.1,0.5,0.2,1.1,3.7,718765.0
101,Brandon Clarke,PF,23.0,MEM,58.0,4.0,22.4,5.1,8.3,0.618,0.4,1.1,0.359,4.7,7.2,0.6579999999999999,0.642,1.5,1.9,0.759,1.6,4.4,5.9,1.4,0.6,0.8,0.9,1.7,12.1,2478840.0
102,Jordan Clarkson,SG,27.0,TOT,71.0,2.0,24.0,5.5,12.2,0.454,2.1,5.8,0.368,3.4,6.4,0.5329999999999999,0.542,1.9,2.3,0.836,0.7,1.9,2.6,1.9,0.6,0.2,1.4,1.5,15.2,13437500.0
103,Nicolas Claxton,C,20.0,BRK,15.0,0.0,12.5,1.8,3.2,0.563,0.1,0.5,0.14300000000000002,1.7,2.7,0.634,0.573,0.7,1.4,0.524,1.3,1.7,2.9,1.1,0.1,0.5,0.6,0.9,4.4,898310.0
104,Chris Clemons,SG,22.0,HOU,33.0,0.0,8.8,1.7,4.3,0.401,1.1,3.2,0.34600000000000003,0.6,1.1,0.5710000000000001,0.532,0.3,0.3,0.909,0.1,0.8,0.9,0.8,0.3,0.2,0.6,0.8,4.9,563346.0
105,Antonius Cleveland,SG,25.0,DAL,11.0,0.0,4.2,0.4,1.3,0.28600000000000003,0.0,0.3,0.0,0.4,1.0,0.364,0.28600000000000003,0.3,0.5,0.6,0.2,0.5,0.6,0.1,0.1,0.3,0.2,0.7,1.0,79568.0
