,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
213,Isaiah Hicks,PF,23.0,NYK,18.0,0.0,13.3,1.8,4.0,0.458,0.1,0.5,0.222,1.7,3.5,0.4920000000000001,0.472,0.7,1.0,0.667,0.6,1.7,2.3,0.9,0.1,0.2,0.9,2.5,4.4,77250.0
214,Buddy Hield,SG,25.0,SAC,80.0,12.0,25.3,5.2,11.7,0.446,2.2,5.1,0.431,3.0,6.6,0.457,0.54,0.9,1.0,0.877,0.7,3.2,3.8,1.9,1.1,0.3,1.6,1.9,13.5,3675480.0
215,Nene,C,35.0,HOU,52.0,4.0,14.6,2.6,4.6,0.569,0.0,0.0,0.0,2.6,4.6,0.574,0.569,1.3,2.1,0.636,1.0,2.3,3.4,0.9,0.5,0.3,0.7,2.4,6.5,
216,George Hill,PG,31.0,TOT,67.0,60.0,27.0,3.5,7.7,0.46,1.3,3.1,0.415,2.3,4.6,0.49,0.5429999999999999,1.6,2.1,0.7859999999999999,0.6,2.1,2.7,2.8,0.9,0.4,1.3,1.9,10.0,20000000.0
217,Solomon Hill,SF,26.0,NOP,12.0,1.0,15.6,0.9,3.4,0.268,0.3,1.8,0.19,0.6,1.7,0.35,0.317,0.3,0.5,0.5,0.8,2.3,3.0,1.8,0.6,0.1,0.8,1.8,2.4,12236535.0
218,Darrun Hilliard,SG,24.0,SAS,14.0,0.0,6.8,0.4,1.4,0.263,0.0,0.4,0.0,0.4,0.9,0.385,0.263,0.4,0.5,0.857,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.1,77250.0
219,Jrue Holiday,SG,27.0,NOP,81.0,81.0,36.1,7.6,15.4,0.494,1.5,4.4,0.337,6.1,11.0,0.557,0.5429999999999999,2.3,2.9,0.7859999999999999,0.8,3.7,4.5,6.0,1.5,0.8,2.6,2.5,19.0,25686667.0
220,Justin Holiday,SG,28.0,CHI,72.0,72.0,31.5,4.0,10.9,0.371,2.2,6.2,0.359,1.8,4.6,0.387,0.474,1.9,2.3,0.823,0.4,3.6,4.0,2.1,1.1,0.4,1.3,1.9,12.2,4500000.0
221,John Holland,SF,29.0,CLE,24.0,0.0,7.3,0.7,2.5,0.28800000000000003,0.5,1.5,0.306,0.3,1.0,0.261,0.381,0.4,0.5,0.6920000000000001,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2.3,77250.0
222,Rondae HollisJefferson,SF,23.0,BRK,68.0,59.0,28.2,5.0,10.6,0.472,0.2,0.8,0.241,4.8,9.9,0.491,0.481,3.7,4.6,0.7879999999999999,1.5,5.3,6.8,2.5,1.0,0.7,1.8,2.1,13.9,
223,Richaun Holmes,C,24.0,PHI,48.0,2.0,15.5,2.8,5.0,0.56,0.1,0.6,0.129,2.7,4.4,0.624,0.568,0.8,1.2,0.6609999999999999,1.2,3.2,4.4,1.3,0.4,0.6,0.5,2.0,6.5,1471382.0
224,Rodney Hood,SG,25.0,TOT,60.0,23.0,26.9,5.4,12.5,0.429,2.1,5.6,0.381,3.3,7.0,0.467,0.513,1.9,2.2,0.86,0.4,2.4,2.8,1.6,0.8,0.2,1.2,1.8,14.7,2386864.0
225,Scotty Hopson,SG,28.0,DAL,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74158.0
226,Al Horford,C,31.0,BOS,72.0,72.0,31.6,5.1,10.5,0.489,1.3,3.1,0.429,3.8,7.3,0.514,0.5529999999999999,1.3,1.7,0.7829999999999999,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,12.9,27734405.0
227,Danuel House,SG,24.0,PHO,23.0,3.0,17.5,2.4,5.6,0.434,0.7,2.5,0.259,1.8,3.1,0.5770000000000001,0.4920000000000001,1.1,1.3,0.8059999999999999,0.6,2.7,3.3,1.1,0.3,0.3,0.5,1.0,6.6,77250.0
228,Dwight Howard,C,32.0,CHO,81.0,81.0,30.4,6.2,11.2,0.555,0.0,0.1,0.14300000000000002,6.2,11.2,0.5589999999999999,0.556,4.1,7.2,0.574,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,16.6,23500000.0
229,Josh Huestis,PF,26.0,OKC,69.0,10.0,14.2,0.9,2.6,0.33,0.5,1.7,0.287,0.4,1.0,0.403,0.42,0.1,0.3,0.3,0.6,1.7,2.3,0.3,0.2,0.6,0.4,1.2,2.3,1471382.0
230,RJ Hunter,SG,24.0,HOU,5.0,1.0,9.0,1.4,4.0,0.35,0.6,2.8,0.214,0.8,1.2,0.667,0.425,0.4,0.4,1.0,0.0,1.0,1.0,0.6,0.6,0.0,0.4,1.4,3.8,77250.0
231,Vince Hunter,PF,23.0,MEM,4.0,0.0,1.8,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.0,0.0,,0.5,0.3,0.8,0.0,0.0,0.3,0.3,0.0,1.5,77250.0
232,Serge Ibaka,PF,28.0,TOR,76.0,76.0,27.5,5.0,10.3,0.483,1.4,3.9,0.36,3.6,6.4,0.5589999999999999,0.552,1.2,1.6,0.797,1.0,5.3,6.3,0.8,0.4,1.3,1.2,2.8,12.6,20061729.0
233,Andre Iguodala,SF,34.0,GSW,64.0,7.0,25.3,2.3,5.0,0.463,0.5,1.8,0.282,1.8,3.2,0.5670000000000001,0.514,0.9,1.4,0.632,0.8,3.1,3.8,3.3,0.8,0.6,1.0,1.5,6.0,14814815.0
234,Ersan Ilyasova,PF,30.0,TOT,69.0,43.0,25.1,4.0,8.9,0.452,1.3,3.7,0.36,2.7,5.2,0.517,0.526,1.5,2.0,0.778,1.7,4.2,5.9,1.3,0.9,0.4,1.0,2.3,10.9,6514288.0
235,Joe Ingles,SF,30.0,UTA,82.0,81.0,31.4,4.1,8.8,0.467,2.5,5.7,0.44,1.6,3.1,0.516,0.609,0.8,1.0,0.795,0.3,3.9,4.2,4.8,1.1,0.2,1.9,2.2,11.5,13636364.0
236,Andre Ingram,SG,32.0,LAL,2.0,0.0,32.0,4.0,8.5,0.471,2.5,4.5,0.556,1.5,4.0,0.375,0.618,1.5,1.5,1.0,0.5,2.5,3.0,3.5,1.5,1.5,1.5,1.5,12.0,46079.0
237,Brandon Ingram,SF,20.0,LAL,59.0,59.0,33.5,6.1,12.9,0.47,0.7,1.8,0.39,5.4,11.1,0.483,0.4970000000000001,3.3,4.8,0.6809999999999999,1.0,4.4,5.3,3.9,0.8,0.7,2.5,2.8,16.1,5519400.0
238,Kyrie Irving,PG,25.0,BOS,60.0,60.0,32.2,8.9,18.1,0.491,2.8,6.8,0.408,6.1,11.3,0.541,0.568,3.9,4.4,0.889,0.6,3.2,3.8,5.1,1.1,0.3,2.3,2.0,24.4,18868626.0
239,Jonathan Isaac,PF,20.0,ORL,27.0,10.0,19.9,2.0,5.4,0.379,0.6,1.7,0.348,1.4,3.7,0.394,0.434,0.7,0.9,0.76,0.6,3.1,3.7,0.7,1.2,1.1,1.0,1.8,5.4,4186320.0
240,Wesley Iwundu,SF,23.0,ORL,62.0,12.0,16.5,1.5,3.5,0.4270000000000001,0.1,0.7,0.196,1.4,2.8,0.488,0.447,0.5,0.8,0.723,0.6,1.6,2.2,0.9,0.5,0.2,0.5,1.3,3.7,1050000.0
241,Jarrett Jack,PG,34.0,NYK,62.0,56.0,25.0,3.0,7.1,0.4270000000000001,0.4,1.4,0.29100000000000004,2.6,5.8,0.459,0.455,1.0,1.2,0.84,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6,7.5,2328652.0
242,Aaron Jackson,PG,31.0,HOU,1.0,0.0,35.0,3.0,9.0,0.333,1.0,4.0,0.25,2.0,5.0,0.4,0.389,1.0,2.0,0.5,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,8.0,46079.0
243,Demetrius Jackson,PG,23.0,TOT,15.0,0.0,5.3,0.5,1.2,0.389,0.1,0.5,0.14300000000000002,0.4,0.7,0.545,0.417,0.1,0.1,0.5,0.3,0.5,0.8,0.6,0.3,0.1,0.7,0.5,1.1,319266.0
244,Josh Jackson,SF,20.0,PHO,77.0,35.0,25.4,5.1,12.1,0.417,0.7,2.8,0.263,4.3,9.3,0.464,0.448,2.3,3.6,0.634,1.2,3.3,4.6,1.5,1.0,0.5,1.9,2.8,13.1,5090040.0
245,Justin Jackson,SF,22.0,SAC,68.0,41.0,22.1,2.7,6.2,0.442,0.8,2.7,0.308,1.9,3.4,0.547,0.51,0.4,0.5,0.722,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2,6.7,2365560.0
246,Reggie Jackson,PG,27.0,DET,45.0,45.0,26.7,5.5,12.8,0.426,1.2,3.8,0.308,4.3,9.1,0.475,0.471,2.5,3.0,0.836,0.6,2.1,2.8,5.3,0.6,0.1,2.2,1.9,14.6,16000000.0
247,LeBron James,PF,33.0,CLE,82.0,82.0,36.9,10.5,19.3,0.542,1.8,5.0,0.3670000000000001,8.6,14.3,0.603,0.59,4.7,6.5,0.731,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,27.5,33285709.0
248,Mike James,PG,27.0,TOT,36.0,10.0,19.1,3.4,8.9,0.383,0.7,2.7,0.265,2.7,6.2,0.435,0.424,1.8,2.3,0.762,0.4,2.1,2.5,3.5,0.8,0.2,1.4,1.3,9.3,164802.0
249,Al Jefferson,C,33.0,IND,36.0,1.0,13.4,3.1,5.8,0.534,0.0,0.1,0.0,3.1,5.7,0.541,0.534,0.8,1.0,0.833,0.8,3.1,4.0,0.8,0.4,0.6,0.6,1.8,7.0,9769821.0
250,Richard Jefferson,SF,37.0,DEN,20.0,0.0,8.2,0.6,1.4,0.444,0.1,0.4,0.28600000000000003,0.5,1.0,0.5,0.481,0.2,0.4,0.5710000000000001,0.1,0.8,0.9,0.8,0.1,0.1,0.3,0.6,1.5,4828652.0
251,Brandon Jennings,PG,28.0,MIL,14.0,0.0,14.6,1.9,5.1,0.375,0.6,2.4,0.273,1.3,2.8,0.462,0.438,0.7,0.7,1.0,0.4,1.9,2.2,3.1,0.4,0.3,1.3,0.8,5.2,380830.0
252,Jonas Jerebko,PF,30.0,UTA,74.0,19.0,15.3,2.1,4.6,0.466,0.9,2.1,0.414,1.3,2.5,0.511,0.562,0.6,0.8,0.807,0.7,2.6,3.3,0.6,0.3,0.2,0.4,1.7,5.8,4000000.0
253,Amir Johnson,C,30.0,PHI,74.0,18.0,15.8,1.9,3.5,0.5379999999999999,0.1,0.4,0.313,1.8,3.1,0.57,0.5579999999999999,0.7,1.1,0.612,1.7,2.8,4.5,1.6,0.6,0.6,0.7,2.6,4.6,11000000.0
254,Brice Johnson,PF,23.0,TOT,18.0,0.0,5.4,1.1,2.3,0.476,0.0,0.1,0.0,1.1,2.3,0.488,0.476,0.2,0.3,0.6,0.5,1.2,1.7,0.1,0.5,0.3,0.3,0.7,2.4,1331160.0
255,Dakari Johnson,C,22.0,OKC,31.0,6.0,5.2,0.7,1.3,0.564,0.0,0.0,,0.7,1.3,0.564,0.564,0.4,0.6,0.55,0.5,0.6,1.1,0.3,0.2,0.3,0.1,0.9,1.8,815615.0
256,James Johnson,PF,30.0,MIA,73.0,41.0,26.6,4.2,8.4,0.503,0.8,2.5,0.308,3.5,5.9,0.5870000000000001,0.55,1.5,2.2,0.698,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6,10.8,13734000.0
257,Joe Johnson,SF,36.0,TOT,55.0,4.0,21.9,2.7,6.5,0.406,0.7,2.6,0.276,1.9,3.9,0.493,0.461,0.7,0.8,0.889,0.3,2.9,3.1,1.5,0.3,0.1,0.9,1.2,6.8,10254904.0
258,Omari Johnson,PF,28.0,MEM,4.0,0.0,18.8,2.3,5.3,0.429,1.0,3.0,0.333,1.3,2.3,0.556,0.524,0.0,0.0,,1.0,1.8,2.8,1.8,0.5,0.0,0.8,1.5,5.5,170495.0
259,Stanley Johnson,SF,21.0,DET,69.0,50.0,27.4,3.0,8.1,0.375,1.0,3.4,0.28600000000000003,2.1,4.7,0.439,0.435,1.6,2.1,0.772,0.5,3.2,3.7,1.6,1.4,0.2,1.1,2.4,8.7,3097800.0
260,Tyler Johnson,PG,25.0,MIA,72.0,39.0,28.5,4.3,9.9,0.435,1.7,4.5,0.3670000000000001,2.6,5.4,0.491,0.518,1.5,1.8,0.8220000000000001,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,11.7,5821260.0
261,Wesley Johnson,SF,30.0,LAC,74.0,40.0,20.1,2.0,5.0,0.408,0.8,2.4,0.339,1.2,2.6,0.471,0.489,0.6,0.8,0.741,0.4,2.5,2.9,0.8,1.0,0.8,0.7,2.0,5.4,5881260.0
262,Nikola Jokic,C,22.0,DEN,75.0,73.0,32.6,6.7,13.5,0.499,1.5,3.7,0.396,5.2,9.7,0.5379999999999999,0.5539999999999999,3.5,4.2,0.85,2.6,8.1,10.7,6.1,1.2,0.8,2.8,2.8,18.5,1471382.0
263,Damian Jones,C,22.0,GSW,15.0,0.0,5.9,0.7,1.5,0.5,0.0,0.0,,0.7,1.5,0.5,0.5,0.2,0.3,0.6,0.3,0.6,0.9,0.1,0.1,0.2,0.3,0.9,1.7,1312611.0
264,Derrick Jones Jr,SF,20.0,TOT,20.0,8.0,12.3,1.1,2.7,0.396,0.2,0.9,0.16699999999999998,0.9,1.8,0.514,0.425,0.8,1.2,0.667,1.1,0.9,1.9,0.5,0.2,0.7,0.4,1.2,3.1,
265,Jalen Jones,SF,24.0,TOT,16.0,0.0,11.3,1.6,4.3,0.382,0.6,1.6,0.385,1.0,2.6,0.381,0.456,0.8,1.2,0.632,0.8,1.6,2.4,0.3,0.3,0.1,0.4,1.4,4.6,77250.0
266,Tyus Jones,PG,21.0,MIN,82.0,11.0,17.9,1.8,4.0,0.457,0.5,1.6,0.349,1.3,2.4,0.528,0.526,0.9,1.0,0.877,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,5.1,1471382.0
267,DeAndre Jordan,C,29.0,LAC,77.0,77.0,31.5,4.8,7.5,0.645,0.0,0.0,,4.8,7.5,0.645,0.645,2.4,4.1,0.58,4.3,10.9,15.2,1.5,0.5,0.9,1.8,2.6,12.0,22642350.0
268,Cory Joseph,PG,26.0,IND,82.0,17.0,27.0,3.1,7.4,0.424,0.8,2.3,0.353,2.3,5.0,0.457,0.479,0.9,1.1,0.745,0.5,2.7,3.2,3.2,1.0,0.2,1.1,1.7,7.9,7630000.0
269,Frank Kaminsky,PF,24.0,CHO,79.0,4.0,23.2,3.9,9.1,0.429,1.3,3.5,0.38,2.6,5.6,0.459,0.501,2.0,2.5,0.799,0.6,3.1,3.6,1.6,0.5,0.2,0.8,1.2,11.1,2847600.0
270,Enes Kanter,C,25.0,NYK,71.0,71.0,25.8,5.9,10.0,0.5920000000000001,0.0,0.0,0.0,5.9,10.0,0.594,0.5920000000000001,2.2,2.6,0.848,3.8,7.1,11.0,1.5,0.5,0.5,1.7,2.6,14.1,17884176.0
271,Luke Kennard,SG,21.0,DET,73.0,9.0,20.0,2.8,6.4,0.443,1.1,2.7,0.415,1.7,3.7,0.463,0.53,0.9,1.0,0.855,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2,7.6,2759280.0
272,Michael KiddGilchrist,SF,24.0,CHO,74.0,74.0,25.0,3.8,7.6,0.504,0.0,0.0,0.0,3.8,7.5,0.505,0.504,1.6,2.3,0.684,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9,9.2,
273,Sean Kilpatrick,SG,28.0,TOT,52.0,1.0,12.3,2.1,5.7,0.374,0.9,2.8,0.319,1.2,2.9,0.4270000000000001,0.452,1.2,1.4,0.889,0.1,1.6,1.7,0.9,0.3,0.1,0.7,0.6,6.3,4774445.0
274,Maxi Kleber,PF,26.0,DAL,72.0,36.0,16.8,2.1,4.3,0.489,0.6,1.8,0.313,1.5,2.5,0.613,0.5529999999999999,0.6,0.8,0.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4,815615.0
275,Furkan Korkmaz,SG,20.0,PHI,14.0,0.0,5.7,0.6,2.0,0.28600000000000003,0.4,1.2,0.294,0.2,0.8,0.273,0.375,0.1,0.3,0.5,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,1.6,1465920.0
276,Luke Kornet,PF,22.0,NYK,20.0,1.0,16.3,2.5,6.3,0.392,1.4,4.0,0.354,1.1,2.3,0.457,0.504,0.4,0.6,0.727,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,6.7,77250.0
277,Kyle Korver,SG,36.0,CLE,73.0,4.0,21.6,3.0,6.6,0.459,2.2,5.2,0.436,0.8,1.5,0.537,0.628,0.9,1.0,0.889,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,7000000.0
278,Kosta Koufos,C,28.0,SAC,71.0,13.0,19.6,3.1,5.5,0.5710000000000001,0.0,0.0,,3.1,5.5,0.5710000000000001,0.5710000000000001,0.5,1.0,0.446,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,6.7,8393000.0
279,Kyle Kuzma,PF,22.0,LAL,77.0,37.0,31.2,6.1,13.5,0.45,2.1,5.6,0.366,4.0,7.9,0.511,0.527,1.9,2.7,0.7070000000000001,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,16.1,1423560.0
280,Mindaugas Kuzminskas,SF,28.0,NYK,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028410.0
281,Skal Labissiere,PF,21.0,SAC,60.0,28.0,20.7,3.4,7.6,0.448,0.3,0.9,0.353,3.1,6.8,0.459,0.467,1.6,2.0,0.805,1.7,3.2,4.8,1.2,0.4,0.8,1.2,2.2,8.7,1312611.0
282,Jeremy Lamb,SG,25.0,CHO,80.0,18.0,24.6,4.8,10.4,0.457,1.2,3.2,0.37,3.6,7.2,0.495,0.513,2.2,2.6,0.861,0.6,3.4,4.1,2.3,0.8,0.4,1.2,1.7,12.9,7000000.0
283,Shane Larkin,PG,25.0,BOS,54.0,2.0,14.4,1.6,4.1,0.384,0.6,1.6,0.36,1.0,2.5,0.398,0.454,0.6,0.7,0.865,0.3,1.4,1.7,1.8,0.5,0.0,0.6,1.1,4.3,1524305.0
284,Joffrey Lauvergne,C,26.0,SAS,55.0,1.0,9.7,1.8,3.5,0.516,0.0,0.1,0.0,1.8,3.4,0.53,0.516,0.5,0.9,0.638,1.1,2.0,3.1,0.7,0.2,0.1,0.6,0.8,4.1,1524305.0
285,Zach LaVine,SG,22.0,CHI,24.0,24.0,27.3,5.7,14.8,0.383,1.8,5.1,0.341,3.9,9.7,0.405,0.442,3.6,4.5,0.813,0.4,3.5,3.9,3.0,1.0,0.2,1.8,2.3,16.7,3202217.0
286,Jake Layman,SF,23.0,POR,35.0,1.0,4.6,0.4,1.3,0.298,0.1,0.6,0.2,0.3,0.8,0.37,0.34,0.1,0.1,0.667,0.1,0.3,0.5,0.3,0.2,0.1,0.1,0.4,1.0,1312611.0
287,TJ Leaf,PF,20.0,IND,53.0,0.0,8.7,1.2,2.6,0.471,0.3,0.8,0.429,0.9,1.8,0.489,0.537,0.2,0.3,0.625,0.5,1.0,1.5,0.2,0.1,0.1,0.2,0.8,2.9,2028360.0
288,Courtney Lee,SG,32.0,NYK,76.0,69.0,30.4,4.5,9.9,0.454,1.5,3.7,0.406,3.0,6.3,0.482,0.529,1.5,1.6,0.919,0.4,2.6,2.9,2.4,1.1,0.2,1.1,1.4,12.0,11747890.0
289,Damion Lee,SG,25.0,ATL,15.0,11.0,26.9,4.1,10.1,0.408,1.0,4.0,0.25,3.1,6.1,0.511,0.457,1.5,1.9,0.759,0.7,4.0,4.7,1.9,1.3,0.1,0.9,1.7,10.7,138239.0
290,Walt Lemon Jr,PG,25.0,NOP,5.0,0.0,7.0,1.4,3.2,0.438,0.2,0.2,1.0,1.2,3.0,0.4,0.469,0.4,0.6,0.667,0.0,0.4,0.4,1.0,0.0,0.2,0.8,1.0,3.4,
291,Alex Len,C,24.0,PHO,69.0,13.0,20.2,3.1,5.5,0.5660000000000001,0.0,0.0,0.333,3.1,5.4,0.568,0.5670000000000001,2.3,3.3,0.684,2.5,5.0,7.5,1.2,0.4,0.9,1.1,2.3,8.5,4187599.0
292,Kawhi Leonard,SF,26.0,SAS,9.0,9.0,23.3,5.8,12.3,0.468,1.2,3.9,0.314,4.6,8.4,0.539,0.518,3.4,4.2,0.816,0.7,4.0,4.7,2.3,2.0,1.0,1.8,1.0,16.2,18868625.0
293,Meyers Leonard,C,25.0,POR,33.0,2.0,7.7,1.4,2.4,0.59,0.3,0.8,0.423,1.1,1.6,0.6729999999999999,0.66,0.3,0.3,0.818,0.4,1.8,2.1,0.5,0.2,0.0,0.3,1.1,3.4,9904495.0
294,Jon Leuer,PF,28.0,DET,8.0,0.0,17.0,1.9,4.5,0.417,0.0,0.4,0.0,1.9,4.1,0.455,0.417,1.6,1.9,0.867,0.9,3.1,4.0,0.6,0.1,0.4,0.9,2.0,5.4,10497319.0
295,Caris LeVert,SF,23.0,BRK,71.0,10.0,26.3,4.5,10.4,0.435,1.2,3.5,0.34700000000000003,3.3,6.9,0.48,0.493,1.9,2.6,0.711,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,12.1,1632480.0
296,DeAndre Liggins,SG,29.0,TOT,58.0,4.0,12.5,0.7,1.8,0.377,0.3,0.9,0.358,0.4,0.9,0.396,0.467,0.0,0.1,0.4,0.1,1.2,1.3,0.8,0.6,0.2,0.3,1.4,1.7,1505942.0
297,Damian Lillard,PG,27.0,POR,73.0,73.0,36.6,8.5,19.4,0.439,3.1,8.6,0.361,5.4,10.8,0.501,0.519,6.8,7.4,0.916,0.8,3.6,4.5,6.6,1.1,0.4,2.8,1.6,26.9,26153057.0
298,Jeremy Lin,PG,29.0,BRK,1.0,1.0,25.0,5.0,12.0,0.417,1.0,2.0,0.5,4.0,10.0,0.4,0.458,7.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,18.0,12000000.0
299,Shaun Livingston,PG,32.0,GSW,71.0,7.0,15.9,2.4,4.8,0.501,0.0,0.1,0.0,2.4,4.8,0.509,0.501,0.7,0.9,0.82,0.5,1.4,1.8,2.0,0.5,0.3,0.8,1.6,5.5,7692308.0
300,Kevon Looney,C,21.0,GSW,66.0,4.0,13.8,1.7,2.9,0.58,0.0,0.1,0.2,1.7,2.8,0.59,0.583,0.6,1.2,0.545,1.3,2.0,3.3,0.6,0.5,0.8,0.5,1.6,4.0,1471382.0
301,Brook Lopez,C,29.0,LAL,74.0,72.0,23.4,5.0,10.7,0.465,1.5,4.4,0.345,3.5,6.3,0.5489999999999999,0.536,1.5,2.1,0.703,1.0,3.0,4.0,1.7,0.4,1.3,1.3,2.6,13.0,22642350.0
302,Robin Lopez,C,29.0,CHI,64.0,64.0,26.4,5.3,10.1,0.53,0.1,0.2,0.28600000000000003,5.3,9.9,0.536,0.5329999999999999,1.1,1.4,0.7559999999999999,2.1,2.4,4.5,1.9,0.2,0.8,1.7,1.7,11.8,13788500.0
303,Kevin Love,C,29.0,CLE,59.0,59.0,28.0,5.7,12.4,0.458,2.3,5.6,0.415,3.3,6.8,0.494,0.552,4.0,4.5,0.88,1.7,7.5,9.3,1.7,0.7,0.4,1.5,2.0,17.6,22642350.0
304,Kyle Lowry,PG,31.0,TOR,78.0,78.0,32.2,5.2,12.1,0.4270000000000001,3.1,7.6,0.399,2.1,4.5,0.474,0.5529999999999999,2.9,3.3,0.8540000000000001,0.8,4.7,5.6,6.9,1.1,0.2,2.3,2.5,16.2,28903704.0
305,Timothe LuwawuCabarrot,SF,22.0,PHI,52.0,7.0,15.5,1.9,5.1,0.375,1.0,3.0,0.335,0.9,2.1,0.431,0.474,0.9,1.1,0.7929999999999999,0.3,1.1,1.4,1.0,0.2,0.1,0.7,1.9,5.8,
306,Tyler Lydon,PF,21.0,DEN,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579440.0
307,Trey Lyles,PF,22.0,DEN,73.0,2.0,19.1,3.7,7.5,0.491,1.1,3.0,0.381,2.6,4.5,0.563,0.5660000000000001,1.4,2.0,0.706,0.8,4.0,4.8,1.2,0.4,0.5,0.8,1.5,9.9,2441400.0
308,Shelvin Mack,PG,27.0,ORL,69.0,3.0,19.8,2.6,6.0,0.43,0.7,2.0,0.345,1.9,4.0,0.473,0.488,1.0,1.4,0.711,0.3,2.1,2.4,3.9,0.8,0.1,1.3,1.3,6.9,6000000.0
309,Josh Magette,PG,28.0,ATL,18.0,0.0,12.0,0.8,2.6,0.326,0.4,1.2,0.364,0.4,1.3,0.292,0.413,0.4,0.4,1.0,0.1,0.9,1.1,3.2,0.4,0.1,0.5,0.9,2.6,77250.0
310,Ian Mahinmi,C,31.0,WAS,77.0,0.0,14.9,1.8,3.2,0.556,0.0,0.0,0.0,1.8,3.2,0.561,0.556,1.2,1.7,0.703,1.8,2.3,4.1,0.7,0.5,0.5,1.3,3.0,4.8,16000000.0
311,Thon Maker,C,20.0,MIL,74.0,12.0,16.7,1.8,4.3,0.411,0.4,1.4,0.298,1.3,2.9,0.467,0.46,0.9,1.3,0.6990000000000001,1.0,2.0,3.0,0.6,0.5,0.7,0.6,2.2,4.8,3086784.0
312,Boban Marjanovic,C,29.0,TOT,39.0,1.0,8.6,2.0,3.8,0.534,0.0,0.0,,2.0,3.8,0.534,0.534,2.0,2.5,0.794,1.2,2.5,3.7,0.6,0.3,0.3,0.9,1.3,6.0,5881260.0
313,Lauri Markkanen,PF,20.0,CHI,68.0,68.0,29.7,5.5,12.7,0.434,2.1,5.9,0.362,3.4,6.8,0.4970000000000001,0.518,2.1,2.4,0.843,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,15.2,3821640.0
314,Jarell Martin,PF,23.0,MEM,73.0,36.0,22.8,3.0,6.8,0.446,0.5,1.3,0.34700000000000003,2.6,5.5,0.47,0.48,1.2,1.6,0.767,1.3,3.0,4.4,1.0,0.5,0.7,1.2,2.9,7.7,1471382.0
315,Frank Mason III,PG,23.0,SAC,52.0,2.0,18.9,2.8,7.3,0.379,0.6,1.7,0.36,2.2,5.7,0.384,0.42,1.8,2.2,0.8170000000000001,0.6,1.9,2.5,2.8,0.7,0.2,1.3,1.4,7.9,
316,Mangok Mathiang,C,25.0,CHO,4.0,0.0,5.0,1.0,1.8,0.5710000000000001,0.0,0.0,,1.0,1.8,0.5710000000000001,0.5710000000000001,0.0,0.3,0.0,0.8,1.8,2.5,0.0,0.3,0.0,0.0,1.3,2.0,77250.0
317,Wesley Matthews,SF,31.0,DAL,63.0,62.0,33.8,4.5,11.1,0.406,2.4,6.4,0.381,2.1,4.7,0.441,0.516,1.3,1.6,0.8220000000000001,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,12.7,17884175.0
318,Luc Mbah a Moute,PF,31.0,HOU,61.0,15.0,25.6,2.7,5.7,0.481,1.0,2.8,0.364,1.7,2.8,0.599,0.5720000000000001,1.1,1.6,0.684,0.4,2.7,3.0,0.9,1.2,0.4,1.1,1.6,7.5,2116955.0
319,James Michael McAdoo,PF,25.0,PHI,3.0,0.0,6.0,0.7,2.3,0.28600000000000003,0.7,2.3,0.28600000000000003,0.0,0.0,,0.429,0.7,0.7,1.0,0.0,0.7,0.7,0.0,0.0,0.3,0.3,0.3,2.7,77250.0
